company,period,product,parent_product,geography,user_class,user_segment,revenue,users,arpu,impressions,clicks,ctr,cpc,cpm,rpm,revenue_per_click,revenue_per_impression
Alphabet,2026-Q1,Devices,Subscriptions_Devices,EU,consumer,paying_consumer,705.6,35280.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,EU,consumer,streaming_consumer,201.60000000000002,10080.000000000002,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,EU,consumer,free_consumer,20.160000000000004,1008.0000000000002,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,APAC,consumer,paying_consumer,503.99999999999994,25199.999999999996,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,APAC,consumer,streaming_consumer,144.0,7200.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,APAC,consumer,free_consumer,14.4,720.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,LATAM,consumer,paying_consumer,125.99999999999999,6299.999999999999,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,LATAM,consumer,streaming_consumer,36.0,1800.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,LATAM,consumer,free_consumer,3.6,180.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,ROW,consumer,paying_consumer,125.99999999999999,6299.999999999999,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,ROW,consumer,streaming_consumer,36.0,1800.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Devices,Subscriptions_Devices,ROW,consumer,free_consumer,3.6,180.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,US,consumer,paying_consumer,147.0,7350.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,US,consumer,streaming_consumer,42.0,2100.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,US,consumer,free_consumer,4.2,210.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,EU,consumer,paying_consumer,49.0,2450.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,EU,consumer,streaming_consumer,14.0,700.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,EU,consumer,free_consumer,1.4000000000000001,70.0,20000.000000000004,,,,,,,,
Alphabet,2026-Q1,Other,Other,APAC,consumer,paying_consumer,36.75,1837.5,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,APAC,consumer,streaming_consumer,10.5,525.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,APAC,consumer,free_consumer,1.05,52.5,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,LATAM,consumer,paying_consumer,7.35,367.5,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,LATAM,consumer,streaming_consumer,2.1,105.0,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,LATAM,consumer,free_consumer,0.21,10.5,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,ROW,consumer,paying_consumer,4.8999999999999995,244.99999999999997,20000.0,,,,,,,,
Alphabet,2026-Q1,Other,Other,ROW,consumer,streaming_consumer,1.4000000000000001,70.0,20000.000000000004,,,,,,,,
Alphabet,2026-Q1,Other,Other,ROW,consumer,free_consumer,0.14,7.000000000000001,19999.999999999996,,,,,,,,
Alphabet,2026-Q2,Search,Advertising,US,advertiser,enterprise_advertiser,18829.4496,168948981.99216855,,142323882086.16782,6404574693.877551,0.045,2.94,132.29999999999998,132.29999999999998,2.94,0.13229999999999997
Alphabet,2026-Q2,Search,Advertising,US,advertiser,smb_advertiser,8503.6224,259575895.4873237,,173543314285.71426,6074016000.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q2,Search,Advertising,US,advertiser,agency_advertiser,3037.008,66032504.31980466,,37962600000.0,1518504000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Search,Advertising,EU,advertiser,enterprise_advertiser,8630.1644,136349110.86385784,,65231779289.493576,2935430068.0272107,0.045,2.94,132.3,132.3,2.94,0.1323
Alphabet,2026-Q2,Search,Advertising,EU,advertiser,smb_advertiser,3897.4936000000007,90727014.28826761,,79540685714.28572,2783924000.0000005,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Search,Advertising,EU,advertiser,agency_advertiser,1391.9620000000002,29851694.313668612,,17399525000.000004,695981000.0000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Search,Advertising,APAC,advertiser,enterprise_advertiser,7061.043599999999,117430607.17943479,,53371455782.31293,2401715510.2040815,0.045,2.94,132.29999999999998,132.29999999999998,2.94,0.13229999999999997
Alphabet,2026-Q2,Search,Advertising,APAC,advertiser,smb_advertiser,3188.8584,82851172.98384206,,65078742857.14285,2277756000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Search,Advertising,APAC,advertiser,agency_advertiser,1138.878,19326549.85525443,,14235975000.0,569439000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Search,Advertising,LATAM,advertiser,enterprise_advertiser,1961.401,24601376.838451926,,14825404383.975813,667143197.2789116,0.045,2.94,132.3,132.3,2.94,0.1323
Alphabet,2026-Q2,Search,Advertising,LATAM,advertiser,smb_advertiser,885.7940000000001,25871542.015117347,,18077428571.428574,632710000.0000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Search,Advertising,LATAM,advertiser,agency_advertiser,316.355,6169996.554853778,,3954437500.0,158177500.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Search,Advertising,ROW,advertiser,enterprise_advertiser,2745.9614,32952889.896135934,,20755566137.56614,934000476.1904762,0.045,2.94,132.3,132.3,2.94,0.1323
Alphabet,2026-Q2,Search,Advertising,ROW,advertiser,smb_advertiser,1240.1116000000002,31958164.667698223,,25308400000.000004,885794000.0000002,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Search,Advertising,ROW,advertiser,agency_advertiser,442.89700000000005,6872269.469809244,,5536212500.000001,221448500.00000003,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,YouTube_Ads,Advertising,US,advertiser,enterprise_advertiser,2736.1125,29428321.405240595,,21715178571.428574,977183035.7142857,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,YouTube_Ads,Advertising,US,advertiser,smb_advertiser,1741.1625,57325522.88471499,,35533928571.428566,1243687500.0,0.035,1.4,49.00000000000001,49.00000000000001,1.4,0.04900000000000001
Alphabet,2026-Q2,YouTube_Ads,Advertising,US,advertiser,agency_advertiser,497.475,7861972.769264494,,6218437500.0,248737500.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,YouTube_Ads,Advertising,EU,advertiser,enterprise_advertiser,1216.0500000000002,12093763.16763075,,9651190476.19048,434303571.4285715,0.045,2.8,125.99999999999997,125.99999999999997,2.8,0.12599999999999997
Alphabet,2026-Q2,YouTube_Ads,Advertising,EU,advertiser,smb_advertiser,773.8499999999999,17398113.99487227,,15792857142.857141,552750000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q2,YouTube_Ads,Advertising,EU,advertiser,agency_advertiser,221.10000000000002,4889113.49845135,,2763750000.0000005,110550000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,YouTube_Ads,Advertising,APAC,advertiser,enterprise_advertiser,1337.655,18054215.450998306,,10616309523.809525,477733928.5714286,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,YouTube_Ads,Advertising,APAC,advertiser,smb_advertiser,851.2349999999999,15771892.328630313,,17372142857.142857,608025000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q2,YouTube_Ads,Advertising,APAC,advertiser,agency_advertiser,243.21,4128872.4879001016,,3040125000.0,121605000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,YouTube_Ads,Advertising,LATAM,advertiser,enterprise_advertiser,364.815,4463016.616681101,,2895357142.857143,130291071.42857143,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,YouTube_Ads,Advertising,LATAM,advertiser,smb_advertiser,232.15499999999997,4724041.059692616,,4737857142.857142,165825000.0,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q2,YouTube_Ads,Advertising,LATAM,advertiser,agency_advertiser,66.33,1116571.0433047374,,829125000.0,33165000.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,YouTube_Ads,Advertising,ROW,advertiser,enterprise_advertiser,425.61750000000006,5770142.78514224,,3377916666.6666675,152006250.00000003,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,YouTube_Ads,Advertising,ROW,advertiser,smb_advertiser,270.84749999999997,5118420.443045669,,5527499999.999999,193462499.99999997,0.035,1.4,48.99999999999999,48.99999999999999,1.4,0.048999999999999995
Alphabet,2026-Q2,YouTube_Ads,Advertising,ROW,advertiser,agency_advertiser,77.385,1528492.27067907,,967312500.0,38692500.0,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Network,Advertising,US,advertiser,enterprise_advertiser,1606.6600000000003,16669142.144398572,,12751269841.269844,573807142.8571429,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,Network,Advertising,US,advertiser,smb_advertiser,1022.4200000000001,21779138.014064368,,20865714285.714287,730300000.0000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Network,Advertising,US,advertiser,agency_advertiser,292.12000000000006,4407624.847167337,,3651500000.0000005,146060000.00000003,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Network,Advertising,EU,advertiser,enterprise_advertiser,1004.1625000000001,11304215.962089041,,7969543650.793652,358629464.2857143,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,Network,Advertising,EU,advertiser,smb_advertiser,639.0124999999999,20462929.867908448,,13041071428.571426,456437499.99999994,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Network,Advertising,EU,advertiser,agency_advertiser,182.57500000000002,2734462.509759947,,2282187500.0000005,91287500.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Network,Advertising,APAC,advertiser,enterprise_advertiser,803.3300000000002,12127712.671445986,,6375634920.634922,286903571.42857146,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,Network,Advertising,APAC,advertiser,smb_advertiser,511.21000000000004,12849445.760624314,,10432857142.857143,365150000.00000006,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Network,Advertising,APAC,advertiser,agency_advertiser,146.06000000000003,2649144.7444352075,,1825750000.0000002,73030000.00000001,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Network,Advertising,LATAM,advertiser,enterprise_advertiser,321.33200000000005,4021192.649540718,,2550253968.2539687,114761428.5714286,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,Network,Advertising,LATAM,advertiser,smb_advertiser,204.48399999999998,4497981.299892007,,4173142857.1428566,146060000.0,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Network,Advertising,LATAM,advertiser,agency_advertiser,58.42400000000001,1060354.8279863056,,730300000.0000001,29212000.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Network,Advertising,ROW,advertiser,enterprise_advertiser,281.16550000000007,4078903.546253304,,2231472222.222223,100416250.00000003,0.045,2.8,126.0,126.0,2.8,0.126
Alphabet,2026-Q2,Network,Advertising,ROW,advertiser,smb_advertiser,178.9235,5586626.869428404,,3651500000.0,127802500.00000001,0.035,1.4,49.0,49.0,1.4,0.049
Alphabet,2026-Q2,Network,Advertising,ROW,advertiser,agency_advertiser,51.12100000000001,730759.3994176342,,639012500.0000001,25560500.000000004,0.04,2.0,80.0,80.0,2.0,0.08
Alphabet,2026-Q2,Cloud,Cloud,US,customer,enterprise,8421.12,16842.24,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,US,customer,midmarket,2476.8,4953.6,499999.99999999994,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,US,customer,smb,1486.08,2972.16,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,EU,customer,enterprise,2694.7584,5389.5168,499999.99999999994,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,EU,customer,midmarket,792.576,1585.152,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,EU,customer,smb,475.5456,951.0912,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,APAC,customer,enterprise,4378.982400000001,8757.964800000002,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,APAC,customer,midmarket,1287.9360000000001,2575.8720000000003,500000.00000000006,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,APAC,customer,smb,772.7616,1545.5232,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,LATAM,customer,enterprise,505.2672,1010.5344,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,LATAM,customer,midmarket,148.608,297.216,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,LATAM,customer,smb,89.16479999999999,178.32959999999997,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,ROW,customer,enterprise,842.1120000000001,1684.2240000000002,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,ROW,customer,midmarket,247.68000000000004,495.36000000000007,500000.0,,,,,,,,
Alphabet,2026-Q2,Cloud,Cloud,ROW,customer,smb,148.608,297.216,500000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,US,consumer,paying_consumer,3150.0,157500.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,US,consumer,streaming_consumer,900.0,45000.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,US,consumer,free_consumer,90.0,4500.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,EU,consumer,paying_consumer,1575.0,78750.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,EU,consumer,streaming_consumer,450.0,22500.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,EU,consumer,free_consumer,45.0,2250.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,APAC,consumer,paying_consumer,944.9999999999999,47249.99999999999,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,APAC,consumer,streaming_consumer,270.0,13500.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,APAC,consumer,free_consumer,27.0,1350.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,LATAM,consumer,paying_consumer,315.0,15750.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,LATAM,consumer,streaming_consumer,90.0,4500.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,LATAM,consumer,free_consumer,9.0,450.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,ROW,consumer,paying_consumer,315.0,15750.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,ROW,consumer,streaming_consumer,90.0,4500.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Subscriptions,Subscriptions_Devices,ROW,consumer,free_consumer,9.0,450.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,US,consumer,paying_consumer,1149.8339999999998,57491.69999999999,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,US,consumer,streaming_consumer,328.524,16426.2,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,US,consumer,free_consumer,32.852399999999996,1642.62,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,EU,consumer,paying_consumer,766.556,38327.8,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,EU,consumer,streaming_consumer,219.01600000000005,10950.800000000003,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,EU,consumer,free_consumer,21.901600000000002,1095.0800000000002,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,APAC,consumer,paying_consumer,547.54,27377.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,APAC,consumer,streaming_consumer,156.44000000000003,7822.000000000001,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,APAC,consumer,free_consumer,15.644000000000002,782.2,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,LATAM,consumer,paying_consumer,136.885,6844.25,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,LATAM,consumer,streaming_consumer,39.11000000000001,1955.5000000000002,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,LATAM,consumer,free_consumer,3.9110000000000005,195.55,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,ROW,consumer,paying_consumer,136.885,6844.25,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,ROW,consumer,streaming_consumer,39.11000000000001,1955.5000000000002,20000.0,,,,,,,,
Alphabet,2026-Q2,Devices,Subscriptions_Devices,ROW,consumer,free_consumer,3.9110000000000005,195.55,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,US,consumer,paying_consumer,204.96,10248.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,US,consumer,streaming_consumer,58.56,2928.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,US,consumer,free_consumer,5.856000000000001,292.8,20000.000000000004,,,,,,,,
Alphabet,2026-Q2,Other,Other,EU,consumer,paying_consumer,68.32000000000001,3416.0000000000005,19999.999999999996,,,,,,,,
Alphabet,2026-Q2,Other,Other,EU,consumer,streaming_consumer,19.520000000000003,976.0000000000001,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,EU,consumer,free_consumer,1.9520000000000002,97.60000000000001,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,APAC,consumer,paying_consumer,51.24,2562.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,APAC,consumer,streaming_consumer,14.64,732.0,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,APAC,consumer,free_consumer,1.4640000000000002,73.2,20000.000000000004,,,,,,,,
Alphabet,2026-Q2,Other,Other,LATAM,consumer,paying_consumer,10.248,512.4,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,LATAM,consumer,streaming_consumer,2.928,146.4,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,LATAM,consumer,free_consumer,0.2928,14.64,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,ROW,consumer,paying_consumer,6.832,341.59999999999997,20000.000000000004,,,,,,,,
Alphabet,2026-Q2,Other,Other,ROW,consumer,streaming_consumer,1.952,97.6,20000.0,,,,,,,,
Alphabet,2026-Q2,Other,Other,ROW,consumer,free_consumer,0.1952,9.76,20000.0,,,,,,,,
